ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
48,TEXAS,TX,48459,Upshur,48459950700,"Census Tract 9507, Upshur County, Texas",53.08010990482,5432,500,2099,95,1675,138,345,152,158,104,27326,2488,450,158,916,122,1212,239,796,162,101,63,878,659,91,96,2,19,506,130,84,60,37,44,0,19,6.4,2.8,5.6,3.4,27326.0,2488.0,12.0,3.8,16.9,2.1,22.3,3.9,14.7,2.9,6.0,3.7,16.2,12.0,1.8,1.8,0.1,0.9,24.1,6.2,5.0,3.6,2.2,2.6,0.0,0.3,0.203,0.5709,0.4473,0.4149,1.6361,0.385,0.7548,0.295,0.6932,0.2643,2.0073,0.4838,0.0631,0.2793,0.3424,0.1452,0.2114,0.8956,0.6046,0.2923,0.0,2.0039,0.3744,5.9897,0.3243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853,303,15.7,4.9,2409
48,TEXAS,TX,48461,Upton,48461950100,"Census Tract 9501, Upton County, Texas",828.82724440618,1182,130,555,37,458,44,108,70,23,23,32197,4540,184,64,161,45,290,79,97,34,29,25,438,187,81,70,9,19,67,28,0,18,23,23,35,11,9.4,6.1,4.2,4.4,32197.0,4540.0,22.1,7.3,13.6,4.2,24.5,6.1,8.4,3.1,6.3,5.4,37.1,15.3,7.5,6.5,1.6,3.6,12.1,5.0,0.0,4.0,5.0,5.0,3.0,0.9,0.3209,0.3845,0.3144,0.6656,1.6854,0.4011,0.5872,0.4288,0.2484,0.2835,1.5479,0.2226,0.3016,0.654,0.9556,0.4866,0.3498,0.7627,0.0,0.5674,0.8768,2.5567,0.6181,6.7456,0.4257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,53,10.3,4.9,1369
48,TEXAS,TX,48461,Upton,48461950200,"Census Tract 9502, Upton County, Texas",412.49477827502,2452,130,1087,63,847,71,577,193,4,8,23284,3788,319,62,385,67,766,113,210,53,93,39,1671,200,188,82,0,18,124,52,41,30,55,27,27,42,23.9,7.9,0.4,0.9,23284.0,3788.0,21.6,4.1,15.7,2.9,31.2,4.3,8.7,2.3,11.0,4.6,68.1,7.3,8.5,3.7,0.0,1.7,11.4,4.6,4.8,3.6,6.5,3.1,1.1,1.7,0.7596,0.0121,0.5845,0.6565,2.0127,0.5066,0.6974,0.8196,0.2693,0.5895,2.3758,0.7292,0.6083,0.6875,1.2958,0.6605,0.0,0.7514,0.5897,0.6641,0.758,2.7632,0.704,8.4475,0.6584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,115,14.1,4.5,2466
48,TEXAS,TX,48463,Uvalde,48463950100,"Census Tract 9501, Uvalde County, Texas",423.069255680784,3072,537,1788,149,1052,153,438,203,71,73,21136,4966,507,166,819,174,901,277,552,119,51,36,1283,625,28,56,0,18,371,82,54,38,154,98,0,13,14.3,6.5,6.4,6.3,21136.0,4966.0,25.3,6.7,26.7,5.6,29.3,7.4,18.0,3.9,4.8,3.4,41.8,19.0,1.0,1.9,0.0,1.0,20.7,4.2,5.1,3.6,14.6,8.0,0.0,0.4,0.5056,0.6593,0.6626,0.7253,2.5528,0.6759,0.9709,0.7234,0.8399,0.1867,2.7209,0.8841,0.3541,0.1699,0.524,0.2458,0.0,0.8623,0.6134,0.9141,0.0,2.3898,0.5392,8.1875,0.6235,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,2,567,229,18.5,5.9,2369
48,TEXAS,TX,48463,Uvalde,48463950200,"Census Tract 9502, Uvalde County, Texas",1118.098789077418,7951,659,3771,259,2809,258,2131,576,236,178,20752,2542,1097,283,1271,215,1983,396,1186,292,273,146,5066,780,555,271,126,92,1277,222,78,52,99,49,71,15,27.0,6.7,6.6,4.7,20752.0,2542.0,23.1,5.6,16.0,2.8,24.9,4.5,14.9,3.3,9.7,5.2,63.7,8.3,7.5,3.6,3.3,2.4,33.9,5.5,2.8,1.9,3.5,1.8,0.9,0.2,0.8154,0.6791,0.6789,0.6852,2.8586,0.7709,0.7142,0.4522,0.7029,0.513,2.3823,0.7345,0.5702,0.654,1.2242,0.6264,0.4373,0.9566,0.4,0.4349,0.7383,2.9671,0.779,9.4322,0.789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2114,719,26.6,8.2,9807
48,TEXAS,TX,48463,Uvalde,48463950300,"Census Tract 9503, Uvalde County, Texas",3.210601837248,6402,674,2138,187,1846,215,507,389,78,74,17262,1948,1090,229,902,197,1856,373,904,385,208,136,5541,742,533,245,0,26,151,105,101,82,67,62,138,116,8.1,6.6,2.6,2.5,17262.0,1948.0,26.4,5.1,14.1,3.0,29.0,5.0,14.4,6.2,11.3,7.3,86.6,7.2,9.4,4.2,0.0,1.3,7.1,4.9,5.5,4.4,3.6,3.4,2.2,1.8,0.2697,0.1607,0.7942,0.7443,1.9689,0.4905,0.6125,0.7083,0.6765,0.6077,2.605,0.8391,0.7883,0.7148,1.5031,0.7661,0.0,0.6923,0.6438,0.4462,0.841,2.6233,0.6461,8.7003,0.6886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048,423,16.7,6.5,4131
48,TEXAS,TX,48463,Uvalde,48463950400,"Census Tract 9504, Uvalde County, Texas",2.141631345804,3563,510,1330,158,1169,166,510,295,110,100,21989,4180,327,130,391,93,1191,300,463,166,132,74,2427,594,135,91,97,80,53,53,34,45,34,37,119,94,14.8,8.5,6.3,5.6,21989.0,4180.0,15.2,5.5,11.0,3.0,33.4,6.9,13.5,4.7,11.3,6.2,68.1,13.6,4.1,2.7,7.3,6.0,4.0,4.1,2.9,3.9,2.9,3.2,3.3,2.6,0.5245,0.6492,0.6332,0.5128,2.3197,0.6039,0.4189,0.9046,0.6188,0.6077,2.55,0.8133,0.6083,0.4966,1.1049,0.5689,0.5647,0.6294,0.412,0.3779,0.8868,2.8708,0.7428,8.8454,0.7072,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,266,211,7.7,5.9,5634
48,TEXAS,TX,48463,Uvalde,48463950500,"Census Tract 9505, Uvalde County, Texas",5.399625659144,6021,667,2083,160,1807,174,931,324,182,144,16086,2685,1630,315,1152,224,1443,370,835,190,300,138,5469,704,794,288,94,105,110,66,90,66,210,120,161,158,15.9,5.3,7.2,5.4,16086.0,2685.0,42.9,8.8,19.1,3.5,24.0,5.5,14.2,3.9,16.6,7.5,90.8,6.0,14.0,4.9,4.5,5.1,5.3,3.2,5.0,3.7,11.6,6.6,2.7,2.6,0.5625,0.7363,0.834,0.9212,3.054,0.8288,0.8389,0.3977,0.6637,0.8414,2.7417,0.8914,0.8374,0.8127,1.6501,0.841,0.4795,0.657,0.6046,0.86,0.864,3.4651,0.926,10.9109,0.9466,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1673,462,28.5,6.6,5098
48,TEXAS,TX,48465,Val Verde,48465950201,"Census Tract 9502.01, Val Verde County, Texas",5.5328802702,8871,785,3571,163,3158,237,1242,681,108,82,29666,4094,448,149,1191,199,2679,471,826,219,235,160,6336,843,488,271,272,184,44,46,170,148,223,161,59,46,14.2,7.5,3.0,2.3,29666.0,4094.0,7.7,2.7,13.4,2.4,30.2,4.6,9.6,2.6,7.4,5.1,71.4,7.1,6.1,3.3,7.6,5.1,1.2,1.3,5.4,4.7,7.1,5.0,0.7,0.5,0.5015,0.2147,0.3758,0.2676,1.3596,0.2999,0.5759,0.7735,0.3419,0.3648,2.0561,0.5206,0.6402,0.6006,1.2408,0.6358,0.5717,0.4982,0.637,0.695,0.716,3.1179,0.8354,7.7744,0.5697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,410,9.1,4.7,6596
48,TEXAS,TX,48465,Val Verde,48465950301,"Census Tract 9503.01, Val Verde County, Texas",1.5492728852,5035,445,1739,88,1551,121,1517,463,167,92,17590,2261,754,155,465,89,1745,283,544,145,303,108,4716,460,527,146,122,59,21,33,158,75,14,17,0,19,30.1,8.7,7.2,4.1,17590.0,2261.0,27.8,5.4,9.2,1.8,34.7,4.7,10.8,3.0,19.5,6.8,93.7,3.9,12.2,3.2,7.0,3.4,1.2,1.9,10.2,4.8,0.9,1.1,0.0,0.4,0.8556,0.7363,0.7833,0.763,3.1382,0.8499,0.2986,0.9369,0.431,0.9128,2.5793,0.8261,0.8776,0.7816,1.6592,0.8464,0.5555,0.4982,0.8621,0.1168,0.0,2.0326,0.3867,9.4093,0.7849,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,2,976,260,19.4,4.7,6677
48,TEXAS,TX,48465,Val Verde,48465950302,"Census Tract 9503.02, Val Verde County, Texas",2.405584958778,4356,502,1482,88,1262,124,661,357,117,81,18307,3130,730,192,473,79,1265,270,635,194,170,88,4265,505,563,168,45,38,192,81,77,56,150,83,0,13,15.2,7.8,5.7,3.8,18307.0,3130.0,30.7,7.3,10.9,2.1,29.0,5.2,14.6,4.2,13.5,6.9,97.9,2.7,14.5,4.0,3.0,2.6,13.0,5.5,6.1,4.4,11.9,6.4,0.0,0.3,0.5405,0.5848,0.763,0.8032,2.6915,0.721,0.4116,0.7083,0.6882,0.7234,2.5315,0.8069,0.9575,0.82,1.7775,0.9151,0.4246,0.7758,0.6813,0.8669,0.0,2.7486,0.6984,9.7491,0.8318,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1117,267,25.6,5.4,2425
48,TEXAS,TX,48465,Val Verde,48465950400,"Census Tract 9504, Val Verde County, Texas",3.275633769312,3959,384,1546,90,1422,117,1124,418,197,103,15811,2215,930,192,742,115,967,243,535,147,143,80,3560,419,514,144,82,52,196,86,147,74,145,78,73,33,28.9,9.9,10.3,5.1,15811.0,2215.0,40.6,7.5,18.7,3.1,24.4,5.7,13.9,3.9,10.1,5.6,89.9,6.0,14.1,3.8,5.3,3.4,12.7,5.5,10.3,5.2,10.2,5.3,1.8,0.8,0.8436,0.9027,0.8447,0.9042,3.4952,0.9443,0.8246,0.4218,0.6453,0.5358,2.4275,0.7592,0.8257,0.8152,1.6409,0.8365,0.5086,0.7721,0.8646,0.8222,0.8173,3.7848,0.9758,11.3484,0.9737,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,927,242,24.0,6.0,6474
48,TEXAS,TX,48465,Val Verde,48465950500,"Census Tract 9505, Val Verde County, Texas",103.992184878566,7722,704,2302,176,1936,197,1151,480,81,53,16762,1686,1792,322,464,136,2182,363,681,171,182,80,6083,735,1077,266,10,25,544,124,151,82,92,64,1523,305,18.6,7.6,3.7,2.3,16762.0,1686.0,43.6,5.8,6.0,1.7,28.3,3.9,12.3,3.4,9.4,4.0,78.8,6.2,15.5,3.5,0.4,1.1,23.6,5.0,7.8,4.2,4.8,3.2,19.7,3.5,0.6367,0.3185,0.8108,0.9264,2.6924,0.7219,0.1148,0.6689,0.5376,0.4929,1.8142,0.3624,0.7087,0.8345,1.5432,0.7858,0.232,0.8914,0.7745,0.5502,0.9704,3.4185,0.9158,9.4683,0.7942,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1140,336,20.5,5.2,5756
48,TEXAS,TX,48465,Val Verde,48465950601,"Census Tract 9506.01, Val Verde County, Texas",0.822027760386,3987,472,1282,66,1040,128,974,457,51,55,14706,2615,1099,247,570,184,1106,245,825,247,83,64,3935,475,578,206,0,18,178,97,107,69,91,72,0,13,24.6,11.2,2.7,3.0,14706.0,2615.0,48.0,9.1,14.3,4.6,27.7,5.2,20.7,5.0,8.0,6.1,98.7,2.4,15.0,5.1,0.0,1.4,13.9,7.4,10.3,6.5,8.8,6.6,0.0,0.3,0.7743,0.1745,0.8803,0.955,2.7841,0.749,0.6243,0.6358,0.9159,0.4007,2.5767,0.8249,0.9717,0.8269,1.7986,0.9254,0.0,0.7869,0.8646,0.7736,0.0,2.4251,0.5552,9.5845,0.8105,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,3,907,309,22.7,6.7,1760
48,TEXAS,TX,48465,Val Verde,48465950602,"Census Tract 9506.02, Val Verde County, Texas",0.885672041862,3702,445,1517,87,1234,122,1129,371,84,80,14645,2479,1029,202,653,138,1058,169,897,208,189,91,3602,455,411,129,0,18,151,94,92,79,187,89,5,7,30.5,10.2,6.0,5.9,14645.0,2479.0,44.3,6.8,17.6,3.9,28.6,3.0,24.2,5.0,15.3,7.2,97.3,3.8,12.1,3.5,0.0,1.2,10.0,6.1,7.5,6.4,15.2,7.1,0.1,0.2,0.8614,0.6195,0.8815,0.9313,3.2937,0.8891,0.7825,0.6869,0.9705,0.7938,3.2337,0.9889,0.9422,0.78,1.7222,0.8854,0.0,0.7334,0.7603,0.9223,0.5245,2.9405,0.7698,11.1901,0.9639,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,4,1018,325,27.5,7.6,2268
48,TEXAS,TX,48465,Val Verde,48465950700,"Census Tract 9507, Val Verde County, Texas",6.538125012646,6457,649,2548,153,2089,199,1202,612,246,157,20110,3064,1544,396,1110,246,1884,432,941,230,187,128,5553,671,1205,325,137,112,140,113,192,152,118,73,70,44,18.7,9.2,8.6,5.2,20110.0,3064.0,37.1,8.5,17.2,4.4,29.2,6.0,14.8,3.5,9.0,6.1,86.0,5.8,19.9,5.0,5.4,4.4,5.5,4.5,9.2,7.2,5.6,3.4,1.1,0.7,0.6396,0.8265,0.7007,0.8724,3.0392,0.8248,0.7668,0.7179,0.6991,0.4677,2.6515,0.8581,0.7812,0.8885,1.6697,0.8533,0.513,0.663,0.8317,0.6108,0.758,3.3765,0.907,10.7369,0.9332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201,569,18.9,8.2,5041
48,TEXAS,TX,48465,Val Verde,48465950800,"Census Tract 9508, Val Verde County, Texas",3019.213138404884,4938,660,3079,194,1737,216,408,228,91,75,31902,8437,1006,276,1226,254,1214,325,953,304,131,146,3365,727,609,240,38,43,887,209,56,49,0,13,0,13,8.3,4.8,4.8,3.8,31902.0,8437.0,30.8,7.2,24.8,5.9,24.6,5.7,19.4,6.1,7.5,8.4,68.1,11.6,13.0,4.8,1.2,1.4,28.8,6.6,3.2,2.8,0.0,2.3,0.0,0.3,0.278,0.4686,0.3211,0.8043,1.872,0.4609,0.952,0.4346,0.8837,0.3711,2.6414,0.8537,0.6083,0.7961,1.4044,0.7144,0.3189,0.9298,0.444,0.0,0.0,1.6927,0.2553,7.6105,0.5486,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,2,555,227,11.3,4.6,5287
48,TEXAS,TX,48465,Val Verde,48465980000,"Census Tract 9800, Val Verde County, Texas",0.533630415894,0,13,0,13,0,13,0,13,0,13,-999,-999,0,13,0,13,0,13,0,13,0,18,0,18,0,52,0,18,0,13,0,18,0,13,0,13,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,13,-999.0,-999.0,2406
48,TEXAS,TX,48467,Van Zandt,48467950100,"Census Tract 9501, Van Zandt County, Texas",119.569590146288,5284,462,2031,100,1780,109,815,230,102,56,21895,2022,678,156,1142,143,1235,222,831,148,90,41,558,622,39,77,13,11,397,91,73,47,50,26,82,83,15.7,4.1,5.1,2.7,21895.0,2022.0,19.6,4.1,21.6,3.0,23.4,3.7,16.0,2.6,5.1,2.3,10.6,11.7,0.8,1.6,0.6,0.6,19.5,4.3,4.1,2.7,2.8,1.4,1.6,1.6,0.5558,0.5065,0.6368,0.6184,2.3175,0.6031,0.9038,0.3607,0.7608,0.2052,2.2305,0.6393,0.0224,0.1419,0.1643,0.0572,0.2577,0.8515,0.5354,0.3664,0.8007,2.8117,0.7224,7.524,0.5359,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,767,181,14.7,3.1,2455
48,TEXAS,TX,48467,Van Zandt,48467950200,"Census Tract 9502, Van Zandt County, Texas",7.289094947054,3576,299,1329,153,1125,142,827,231,79,53,16266,1582,744,180,573,122,1019,147,701,170,94,51,897,471,188,114,29,29,137,71,60,38,96,50,116,91,24.3,6.7,5.8,3.8,16266.0,1582.0,32.7,6.3,16.0,3.0,28.5,3.3,20.3,4.0,8.4,4.5,25.1,13.0,5.8,3.5,2.2,2.2,10.3,5.0,5.3,3.4,8.5,4.2,3.2,2.5,0.7686,0.5946,0.8285,0.8277,3.0194,0.8187,0.7142,0.6804,0.906,0.4292,2.7298,0.887,0.1578,0.5872,0.745,0.3646,0.385,0.7383,0.6306,0.7619,0.8839,3.3997,0.9112,9.8939,0.8468,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,895,254,25.9,7.5,4121
48,TEXAS,TX,48467,Van Zandt,48467950300,"Census Tract 9503, Van Zandt County, Texas",69.07259953307,5017,403,2180,88,1869,152,628,240,130,63,27542,3852,542,169,833,124,1323,202,570,128,187,84,679,558,40,78,14,11,263,99,37,29,57,50,0,19,12.7,4.7,5.8,2.9,27542.0,3852.0,16.2,4.5,16.6,2.3,26.4,3.4,11.4,2.4,10.0,4.4,13.5,11.1,0.8,1.6,0.6,0.5,12.1,4.6,2.0,1.6,3.0,2.7,0.0,0.4,0.449,0.5946,0.4384,0.5381,2.0201,0.5087,0.7404,0.5474,0.4717,0.53,2.2895,0.6769,0.0415,0.1419,0.1834,0.0683,0.2577,0.7627,0.2959,0.3867,0.0,1.703,0.2605,6.196,0.3487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,817,233,16.3,4.1,3597
48,TEXAS,TX,48467,Van Zandt,48467950400,"Census Tract 9504, Van Zandt County, Texas",130.61449577326,4155,447,2172,97,1642,149,446,174,44,44,28982,3104,574,179,1055,175,636,181,978,204,41,38,433,645,23,51,0,18,832,132,17,22,75,50,0,13,11.0,4.0,2.4,2.4,28982.0,3104.0,17.6,5.0,25.4,4.2,15.3,4.0,23.5,4.0,2.5,2.3,10.4,15.5,0.6,1.3,0.0,0.8,38.3,6.3,1.0,1.4,4.6,3.0,0.0,0.3,0.389,0.1392,0.3935,0.5725,1.4942,0.3452,0.9604,0.074,0.9646,0.0673,2.0663,0.5283,0.0207,0.1119,0.1326,0.0421,0.0,0.9733,0.1762,0.5327,0.0,1.6822,0.2523,5.3753,0.244,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,1,3,492,226,11.8,4.8,2543
48,TEXAS,TX,48467,Van Zandt,48467950500,"Census Tract 9505, Van Zandt County, Texas",13.129879593092,4574,390,1807,200,1548,183,997,389,168,73,22223,4707,677,155,782,134,1245,161,751,202,229,106,1065,554,31,58,54,40,239,89,9,19,148,64,97,51,22.4,8.5,8.0,3.7,22223.0,4707.0,23.0,4.8,17.1,2.8,27.2,2.6,16.8,4.1,14.8,6.6,23.3,12.0,0.7,1.4,3.0,2.2,13.2,4.4,0.6,1.3,9.6,3.9,2.1,1.1,0.7312,0.7928,0.6253,0.6834,2.8327,0.7624,0.7628,0.602,0.7928,0.7772,2.9348,0.9481,0.1396,0.1259,0.2655,0.1075,0.4246,0.779,0.1232,0.8038,0.8353,2.9659,0.7786,8.9989,0.726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009,301,22.6,5.6,5003
48,TEXAS,TX,48467,Van Zandt,48467950600,"Census Tract 9506, Van Zandt County, Texas",117.448525295718,6924,522,2978,171,2510,214,535,239,118,111,25243,3194,730,263,1728,221,1710,309,1571,351,135,78,876,719,18,78,77,72,858,237,49,56,81,74,0,19,7.8,3.4,4.5,4.3,25243.0,3194.0,14.8,5.1,25.0,3.3,24.7,4.1,22.7,5.0,5.4,3.1,12.7,10.3,0.3,1.2,2.6,2.4,28.8,7.9,2.0,2.2,3.2,3.0,0.0,0.3,0.2577,0.4242,0.5143,0.5008,1.697,0.4051,0.9541,0.4413,0.9546,0.2242,2.5742,0.8244,0.0369,0.0618,0.0987,0.0285,0.4059,0.9298,0.2959,0.408,0.0,2.0396,0.3906,6.4095,0.3819,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,1,3,1055,411,15.2,5.6,4085
48,TEXAS,TX,48467,Van Zandt,48467950700,"Census Tract 9507, Van Zandt County, Texas",10.230053958358,4562,317,1955,164,1729,157,466,189,140,80,28173,4782,552,204,1086,178,831,146,914,182,138,71,651,454,75,84,26,30,126,71,6,17,116,70,339,93,11.0,4.5,7.0,3.9,28173.0,4782.0,17.1,6.1,23.8,3.6,18.2,2.9,21.5,4.2,8.0,4.1,14.3,9.9,1.8,2.0,1.3,1.6,6.4,3.6,0.3,1.0,6.7,3.9,7.4,2.0,0.389,0.7185,0.4182,0.5627,2.0884,0.5302,0.9415,0.1341,0.9333,0.4007,2.4096,0.7499,0.0486,0.2793,0.3279,0.1373,0.3284,0.6775,0.0954,0.6735,0.9392,2.714,0.6835,7.5399,0.5384,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,1,3,643,193,15.1,4.3,7252
48,TEXAS,TX,48467,Van Zandt,48467950800,"Census Tract 9508, Van Zandt County, Texas",81.47865911219,5729,586,2460,184,2115,182,1010,419,67,39,26632,3336,360,124,966,180,1457,262,1112,276,207,111,1094,802,27,79,40,29,298,115,33,36,84,81,0,19,17.6,6.5,2.5,1.4,26632.0,3336.0,9.3,3.5,16.9,3.2,25.4,3.8,19.4,4.2,9.8,5.2,19.1,13.9,0.5,1.5,1.6,1.2,12.1,4.5,1.6,1.7,4.0,3.8,0.0,0.3,0.6097,0.1498,0.4689,0.3225,1.5509,0.3608,0.7548,0.4841,0.8837,0.5186,2.6412,0.8533,0.0941,0.0968,0.1909,0.0744,0.3498,0.7627,0.2479,0.4847,0.0,1.8451,0.3085,6.2281,0.3527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937,295,16.4,4.6,5759
48,TEXAS,TX,48467,Van Zandt,48467950900,"Census Tract 9509, Van Zandt County, Texas",140.488705387052,7886,730,3521,151,2868,193,1140,424,207,111,29207,4467,735,261,1581,246,1568,346,1175,251,51,43,1234,976,259,164,18,33,1158,235,111,78,86,50,0,19,14.5,5.5,5.6,3.0,29207.0,4467.0,13.2,4.4,20.0,3.4,19.9,4.0,14.9,3.3,1.8,1.5,15.6,12.3,3.4,2.2,0.5,1.0,32.9,6.5,3.9,2.7,3.0,1.7,0.0,0.2,0.515,0.5709,0.3881,0.4518,1.9258,0.4775,0.8659,0.188,0.7029,0.0402,1.797,0.3534,0.0589,0.4466,0.5055,0.2334,0.2433,0.9517,0.5134,0.3867,0.0,2.0951,0.414,6.3234,0.3666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1439,463,18.2,5.6,3794
48,TEXAS,TX,48467,Van Zandt,48467951000,"Census Tract 9510, Van Zandt County, Texas",153.24377183042,6661,532,2806,120,2429,149,824,322,131,94,30244,6028,589,216,1192,172,1644,332,1195,227,128,87,1167,709,0,76,0,26,944,219,96,61,8,9,52,27,12.4,4.9,4.5,3.2,30244.0,6028.0,12.6,4.4,17.9,2.8,24.7,4.6,18.0,3.4,5.3,3.6,17.5,10.6,0.0,1.2,0.0,1.0,33.6,7.4,4.0,2.5,0.3,0.4,0.8,0.4,0.439,0.4242,0.3592,0.4321,1.6545,0.3915,0.7951,0.4413,0.8399,0.2175,2.2938,0.6788,0.0769,0.0,0.0769,0.0218,0.0,0.9553,0.5241,0.0487,0.7288,2.2569,0.48,6.2821,0.3608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1186,410,17.8,5.6,2434
48,TEXAS,TX,48469,Victoria,48469000100,"Census Tract 1, Victoria County, Texas",0.648455220184,2328,305,729,62,678,70,424,137,37,36,21127,3172,423,98,261,56,519,134,312,73,52,35,1801,368,100,80,22,30,29,30,10,10,68,53,436,140,22.0,7.2,3.5,3.5,21127.0,3172.0,28.3,6.2,11.2,2.6,22.3,5.0,16.0,3.8,7.7,5.2,77.4,12.1,4.5,3.6,3.0,4.2,4.0,4.1,1.5,1.6,10.0,7.4,18.7,5.5,0.7197,0.2876,0.663,0.7714,2.4417,0.6404,0.4329,0.295,0.7608,0.3827,1.8714,0.3951,0.6968,0.5218,1.2186,0.6232,0.4246,0.6294,0.236,0.8164,0.9692,3.0756,0.8224,8.6073,0.6772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,588,146,30.2,6.5,5289
