year,stateabbr,statedesc,cityname,geographiclevel,datasource,category,uniqueid,measure,data_value_unit,datavaluetypeid,data_value_type,data_value,low_confidence_limit,high_confidence_limit,data_value_footnote_symbol,data_value_footnote,populationcount,geolocation,categoryid,measureid,cityfips,tractfips,short_question_text
2017,TX,Texas,Austin,Census Tract,BRFSS,Unhealthy Behaviors,4805000-48491020510,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,24.5,23.3,25.9,,,3555,"
,  
(30.4935333283, -97.7625330584)",UNHBEH,OBESITY,4805000,48491020510,Obesity
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48209010901,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,NA,NA,NA,*,Estimates suppressed for population less than 50,2,"
,  
(30.1541323147, -97.9083324997)",HLTHOUT,PHLTH,4805000,48209010901,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000101,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.1,6.2,8.4,,,3611,"
,  
(30.3231638088, -97.7532685324)",HLTHOUT,PHLTH,4805000,48453000101,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000102,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.9,7,9.3,,,2552,"
,  
(30.3259687199, -97.7672291772)",HLTHOUT,PHLTH,4805000,48453000102,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000203,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.4,5.7,7.5,,,1546,"
,  
(30.3126275309, -97.7366585578)",HLTHOUT,PHLTH,4805000,48453000203,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000204,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.1,6.4,7.9,,,3009,"
,  
(30.3071669724, -97.7444637729)",HLTHOUT,PHLTH,4805000,48453000204,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000205,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.4,5.7,7.3,,,3394,"
,  
(30.3261617411, -97.7343170626)",HLTHOUT,PHLTH,4805000,48453000205,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000206,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.6,6.7,8.8,,,2687,"
,  
(30.326153574, -97.7435152927)",HLTHOUT,PHLTH,4805000,48453000206,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000302,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.3,5.6,7.1,,,4939,"
,  
(30.3025595965, -97.7265034048)",HLTHOUT,PHLTH,4805000,48453000302,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000304,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6,5.5,6.7,,,3045,"
,  
(30.3093759729, -97.7169057003)",HLTHOUT,PHLTH,4805000,48453000304,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000305,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.6,5.7,7.6,,,3223,"
,  
(30.3148722619, -97.7263019673)",HLTHOUT,PHLTH,4805000,48453000305,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000306,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.1,6.3,8,,,2697,"
,  
(30.2971560125, -97.7002733875)",HLTHOUT,PHLTH,4805000,48453000306,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000307,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.9,6.2,7.8,,,1707,"
,  
(30.2970325018, -97.7125662163)",HLTHOUT,PHLTH,4805000,48453000307,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000401,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.7,5.1,6.2,,,3574,"
,  
(30.288248219, -97.7250556275)",HLTHOUT,PHLTH,4805000,48453000401,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000402,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.9,7.9,10.1,,,2606,"
,  
(30.2841414645, -97.7155188107)",HLTHOUT,PHLTH,4805000,48453000402,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000500,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.5,5.8,7.5,,,4518,"
,  
(30.2960631844, -97.7341732747)",HLTHOUT,PHLTH,4805000,48453000500,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000601,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.6,6.8,8.4,,,9207,"
,  
(30.2874118835, -97.7380441813)",HLTHOUT,PHLTH,4805000,48453000601,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000603,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.8,7.5,9.7,,,7793,"
,  
(30.2919924148, -97.7462695279)",HLTHOUT,PHLTH,4805000,48453000603,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000604,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9,7.6,10.3,,,6496,"
,  
(30.2855339039, -97.7477273854)",HLTHOUT,PHLTH,4805000,48453000604,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000700,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.4,6.7,8.3,,,1339,"
,  
(30.2776999882, -97.7411176287)",HLTHOUT,PHLTH,4805000,48453000700,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000801,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.5,12,15,,,1498,"
,  
(30.2669542063, -97.7014857394)",HLTHOUT,PHLTH,4805000,48453000801,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000802,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.1,12.9,15.4,,,3067,"
,  
(30.273555417, -97.7079841529)",HLTHOUT,PHLTH,4805000,48453000802,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000803,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.6,6.8,8.6,,,2429,"
,  
(30.2768113039, -97.7204656888)",HLTHOUT,PHLTH,4805000,48453000803,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000804,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.1,10.8,13.5,,,2295,"
,  
(30.2700913502, -97.7219450124)",HLTHOUT,PHLTH,4805000,48453000804,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000901,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.9,7,8.9,,,2027,"
,  
(30.2655679932, -97.7237401242)",HLTHOUT,PHLTH,4805000,48453000901,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000902,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.8,10.2,13.3,,,5413,"
,  
(30.2591919575, -97.7159700432)",HLTHOUT,PHLTH,4805000,48453000902,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001000,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11,9.8,12.3,,,3656,"
,  
(30.2530553216, -97.7257084725)",HLTHOUT,PHLTH,4805000,48453001000,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001100,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.9,6.1,8,,,5512,"
,  
(30.2662950547, -97.7424360537)",HLTHOUT,PHLTH,4805000,48453001100,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001200,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.9,5.3,6.8,,,3836,"
,  
(30.2737247917, -97.7601218266)",HLTHOUT,PHLTH,4805000,48453001200,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001303,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.6,6.5,8.9,,,2871,"
,  
(30.2593071583, -97.7636583064)",HLTHOUT,PHLTH,4805000,48453001303,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001304,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.3,6.3,8.6,,,3614,"
,  
(30.2484064505, -97.7734337153)",HLTHOUT,PHLTH,4805000,48453001304,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001305,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.2,6.4,8.1,,,5488,"
,  
(30.2518891368, -97.755535235)",HLTHOUT,PHLTH,4805000,48453001305,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001307,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.8,7.7,10.1,,,3512,"
,  
(30.2362246189, -97.7686582057)",HLTHOUT,PHLTH,4805000,48453001307,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001308,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.1,7.4,9,,,2670,"
,  
(30.2325448034, -97.7618787936)",HLTHOUT,PHLTH,4805000,48453001308,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001401,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.2,5.5,7,,,2981,"
,  
(30.2500756585, -97.7460413706)",HLTHOUT,PHLTH,4805000,48453001401,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001402,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.5,6.5,8.5,,,2499,"
,  
(30.2436544693, -97.740570904)",HLTHOUT,PHLTH,4805000,48453001402,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001403,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.1,9.9,12.5,,,1490,"
,  
(30.2399175637, -97.7350701079)",HLTHOUT,PHLTH,4805000,48453001403,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001501,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8,6.9,9.3,,,4787,"
,  
(30.3465767365, -97.7433025334)",HLTHOUT,PHLTH,4805000,48453001501,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001503,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.2,7.4,9.1,,,3875,"
,  
(30.3272588203, -97.7157698879)",HLTHOUT,PHLTH,4805000,48453001503,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001504,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.8,6.9,8.9,,,3925,"
,  
(30.3465471667, -97.7250886708)",HLTHOUT,PHLTH,4805000,48453001504,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001505,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.8,6.9,8.9,,,4061,"
,  
(30.3363798606, -97.7304218616)",HLTHOUT,PHLTH,4805000,48453001505,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001602,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.6,5,6.3,,,3301,"
,  
(30.2855533127, -97.7759300983)",HLTHOUT,PHLTH,4805000,48453001602,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001603,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.3,5.8,7,,,4405,"
,  
(30.2984241639, -97.7564451619)",HLTHOUT,PHLTH,4805000,48453001603,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001604,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.1,6.4,8.2,,,3984,"
,  
(30.3028790531, -97.7732678485)",HLTHOUT,PHLTH,4805000,48453001604,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001605,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.4,5.9,7.1,,,3743,"
,  
(30.2867724621, -97.7605749891)",HLTHOUT,PHLTH,4805000,48453001605,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001606,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,24.2,22.3,26.1,,,383,"
,  
(30.3056734899, -97.7608257681)",HLTHOUT,PHLTH,4805000,48453001606,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001705,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.6,6.9,8.5,,,4662,"
,  
(30.369711599, -97.7740377256)",HLTHOUT,PHLTH,4805000,48453001705,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001706,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.2,6.3,8.2,,,3321,"
,  
(30.3825164181, -97.7554891237)",HLTHOUT,PHLTH,4805000,48453001706,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001707,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.2,7.3,9.3,,,4305,"
,  
(30.3727904254, -97.746340078)",HLTHOUT,PHLTH,4805000,48453001707,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001712,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.4,10,13.2,,,4008,"
,  
(30.2238522538, -97.7971960496)",HLTHOUT,PHLTH,4805000,48453001712,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001713,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.4,8.4,10.5,,,3986,"
,  
(30.2107942383, -97.8052968794)",HLTHOUT,PHLTH,4805000,48453001713,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001714,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.1,6.5,7.8,,,11332,"
,  
(30.4232100942, -97.8280150091)",HLTHOUT,PHLTH,4805000,48453001714,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001716,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.4,6.6,8.4,,,4987,"
,  
(30.3892678952, -97.8029503466)",HLTHOUT,PHLTH,4805000,48453001716,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001718,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7,6.3,7.9,,,5442,"
,  
(30.3483038697, -97.7610247766)",HLTHOUT,PHLTH,4805000,48453001718,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001719,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.6,6.7,8.8,,,3793,"
,  
(30.3496481393, -97.7809337795)",HLTHOUT,PHLTH,4805000,48453001719,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001722,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.8,6.1,7.6,,,3592,"
,  
(30.3989182191, -97.7531633887)",HLTHOUT,PHLTH,4805000,48453001722,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001728,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9,8,10.1,,,6952,"
,  
(30.1957498764, -97.816558213)",HLTHOUT,PHLTH,4805000,48453001728,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001729,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.1,8.1,10.1,,,4607,"
,  
(30.2027503265, -97.829376795)",HLTHOUT,PHLTH,4805000,48453001729,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001737,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.8,6.1,7.6,,,9971,"
,  
(30.2146083411, -97.8797963828)",HLTHOUT,PHLTH,4805000,48453001737,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001738,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.2,7.4,9,,,6647,"
,  
(30.2186732803, -97.859799421)",HLTHOUT,PHLTH,4805000,48453001738,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001740,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.2,6.4,8.2,,,3764,"
,  
(30.1918324264, -97.8568183613)",HLTHOUT,PHLTH,4805000,48453001740,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001742,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.5,9.3,14,,,184,"
,  
(30.3610509528, -97.9204696959)",HLTHOUT,PHLTH,4805000,48453001742,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001745,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.5,8.4,10.9,,,2322,"
,  
(30.4243915281, -97.7380184815)",HLTHOUT,PHLTH,4805000,48453001745,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001746,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.6,7.6,9.6,,,3916,"
,  
(30.1860608718, -97.838251775)",HLTHOUT,PHLTH,4805000,48453001746,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001747,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.7,9.7,11.7,,,5105,"
,  
(30.1807705165, -97.8245896819)",HLTHOUT,PHLTH,4805000,48453001747,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001748,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.8,7,8.8,,,4954,"
,  
(30.1706708363, -97.8390678065)",HLTHOUT,PHLTH,4805000,48453001748,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001749,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.9,6.2,7.8,,,5989,"
,  
(30.2303531901, -97.8443716395)",HLTHOUT,PHLTH,4805000,48453001749,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001750,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.8,7,8.6,,,3869,"
,  
(30.2198633299, -97.8221972985)",HLTHOUT,PHLTH,4805000,48453001750,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001751,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.2,7.5,9,,,2065,"
,  
(30.3628740707, -97.7577287173)",HLTHOUT,PHLTH,4805000,48453001751,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001752,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.6,5.7,7.6,,,3583,"
,  
(30.3576197191, -97.7498287811)",HLTHOUT,PHLTH,4805000,48453001752,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001753,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.6,4.1,5.3,,,1121,"
,  
(30.3908023394, -97.7388705343)",HLTHOUT,PHLTH,4805000,48453001753,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001754,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.3,7.6,9.2,,,4599,"
,  
(30.4065557514, -97.7373059981)",HLTHOUT,PHLTH,4805000,48453001754,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001755,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.8,6.1,8,,,5615,"
,  
(30.4091796804, -97.7784833883)",HLTHOUT,PHLTH,4805000,48453001755,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001756,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.4,7.6,9.3,,,3997,"
,  
(30.4261408587, -97.7697726347)",HLTHOUT,PHLTH,4805000,48453001756,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001757,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.9,7,9.1,,,1934,"
,  
(30.3978196994, -97.7639427818)",HLTHOUT,PHLTH,4805000,48453001757,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001760,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.2,6.4,8,,,1914,"
,  
(30.3654663308, -97.8837872622)",HLTHOUT,PHLTH,4805000,48453001760,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001761,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7,6.1,8.2,,,6589,"
,  
(30.363129093, -97.832162857)",HLTHOUT,PHLTH,4805000,48453001761,Physical Health
2017,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001765,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.1,6.4,7.9,,,2795,"
,  
(30.4225784692, -97.8676799862)",HLTHOUT,PHLTH,4805000,48453001765,Physical Health
